updatetime,vehiclecount,totalspaces,garagecode,streamtime
1630,356,953,4,1618
1630,71,130,5,1618
1630,193,400,6,1618
1630,114,210,7,1618
1630,364,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,828,1240,3,1618
1660,433,953,4,1618
1660,89,130,5,1618
1660,230,400,6,1618
1660,118,210,7,1618
1660,429,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,844,1240,3,1618
1630,491,953,4,1618
1630,118,130,5,1618
1630,245,400,6,1618
1630,122,210,7,1618
1630,474,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,844,1240,3,1618
1660,530,953,4,1618
1660,124,130,5,1618
1660,277,400,6,1618
1660,119,210,7,1618
1660,500,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,842,1240,3,1618
1630,535,953,4,1618
1630,120,130,5,1618
1630,289,400,6,1618
1630,110,210,7,1618
1630,548,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,837,1240,3,1618
1660,565,953,4,1618
1660,124,130,5,1618
1660,298,400,6,1618
1660,103,210,7,1618
1660,547,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,833,1240,3,1618
1630,599,953,4,1618
1630,117,130,5,1618
1630,295,400,6,1618
1630,108,210,7,1618
1630,547,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,820,1240,3,1618
1660,619,953,4,1618
1660,123,130,5,1618
1660,306,400,6,1618
1660,110,210,7,1618
1660,559,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,804,1240,3,1618
1630,623,953,4,1618
1630,115,130,5,1618
1630,316,400,6,1618
1630,106,210,7,1618
1630,547,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,764,1240,3,1618
1660,617,953,4,1618
1660,114,130,5,1618
1660,313,400,6,1618
1660,99,210,7,1618
1660,519,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,717,1240,3,1618
1630,563,953,4,1618
1630,113,130,5,1618
1630,292,400,6,1618
1630,79,210,7,1618
1630,458,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,658,1240,3,1618
1660,532,953,4,1618
1660,100,130,5,1618
1660,247,400,6,1618
1660,59,210,7,1618
1660,422,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,588,1240,3,1618
1630,487,953,4,1618
1630,93,130,5,1618
1630,221,400,6,1618
1630,50,210,7,1618
1630,385,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,432,1240,3,1618
1660,463,953,4,1618
1660,73,130,5,1618
1660,199,400,6,1618
1660,47,210,7,1618
1660,341,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,347,1240,3,1618
1630,418,953,4,1618
1630,89,130,5,1618
1630,190,400,6,1618
1630,43,210,7,1618
1630,329,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,310,1240,3,1618
1660,376,953,4,1618
1660,96,130,5,1618
1660,162,400,6,1618
1660,41,210,7,1618
1660,307,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,289,1240,3,1618
1630,357,953,4,1618
1630,96,130,5,1618
1630,145,400,6,1618
1630,51,210,7,1618
1630,258,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,262,1240,3,1618
1660,393,953,4,1618
1660,94,130,5,1618
1660,120,400,6,1618
1660,57,210,7,1618
1660,232,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,255,1240,3,1618
1630,363,953,4,1618
1630,114,130,5,1618
1630,115,400,6,1618
1630,63,210,7,1618
1630,239,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,249,1240,3,1618
1660,270,953,4,1618
1660,119,130,5,1618
1660,106,400,6,1618
1660,62,210,7,1618
1660,266,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,236,1240,3,1618
1630,244,953,4,1618
1630,115,130,5,1618
1630,89,400,6,1618
1630,65,210,7,1618
1630,259,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,217,1240,3,1618
1660,225,953,4,1618
1660,112,130,5,1618
1660,74,400,6,1618
1660,64,210,7,1618
1660,234,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,206,1240,3,1618
1630,220,953,4,1618
1630,111,130,5,1618
1630,61,400,6,1618
1630,60,210,7,1618
1630,193,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,195,1240,3,1618
1660,171,953,4,1618
1660,103,130,5,1618
1660,52,400,6,1618
1660,51,210,7,1618
1660,156,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,189,1240,3,1618
1630,162,953,4,1618
1630,97,130,5,1618
1630,46,400,6,1618
1630,49,210,7,1618
1630,137,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,184,1240,3,1618
1660,147,953,4,1618
1660,93,130,5,1618
1660,43,400,6,1618
1660,48,210,7,1618
1660,106,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,175,1240,3,1618
1630,129,953,4,1618
1630,98,130,5,1618
1630,34,400,6,1618
1630,39,210,7,1618
1630,86,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,172,1240,3,1618
1660,110,953,4,1618
1660,95,130,5,1618
1660,26,400,6,1618
1660,37,210,7,1618
1660,72,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,165,1240,3,1618
1630,66,953,4,1618
1630,91,130,5,1618
1630,20,400,6,1618
1630,35,210,7,1618
1630,68,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,159,1240,3,1618
1660,23,953,4,1618
1660,94,130,5,1618
1660,20,400,6,1618
1660,33,210,7,1618
1660,67,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,160,1240,3,1618
1630,23,953,4,1618
1630,91,130,5,1618
1630,19,400,6,1618
1630,33,210,7,1618
1630,64,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,11,953,4,1618
1660,88,130,5,1618
1660,19,400,6,1618
1660,33,210,7,1618
1660,63,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,159,1240,3,1618
1630,11,953,4,1618
1630,81,130,5,1618
1630,19,400,6,1618
1630,33,210,7,1618
1630,63,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,11,953,4,1618
1660,81,130,5,1618
1660,19,400,6,1618
1660,31,210,7,1618
1660,63,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,158,1240,3,1618
1630,11,953,4,1618
1630,79,130,5,1618
1630,19,400,6,1618
1630,31,210,7,1618
1630,62,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,11,953,4,1618
1660,72,130,5,1618
1660,19,400,6,1618
1660,30,210,7,1618
1660,62,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,158,1240,3,1618
1630,11,953,4,1618
1630,72,130,5,1618
1630,19,400,6,1618
1630,30,210,7,1618
1630,62,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,159,1240,3,1618
1660,11,953,4,1618
1660,65,130,5,1618
1660,19,400,6,1618
1660,30,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,158,1240,3,1618
1630,11,953,4,1618
1630,63,130,5,1618
1630,19,400,6,1618
1630,30,210,7,1618
1630,62,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,11,953,4,1618
1660,57,130,5,1618
1660,19,400,6,1618
1660,29,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,158,1240,3,1618
1630,11,953,4,1618
1630,57,130,5,1618
1630,19,400,6,1618
1630,29,210,7,1618
1630,61,700,8,1618
1660,11,953,4,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,157,1240,3,1618
1660,55,130,5,1618
1660,19,400,6,1618
1660,29,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,157,1240,3,1618
1630,13,953,4,1618
1630,53,130,5,1618
1630,19,400,6,1618
1630,30,210,7,1618
1630,61,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,156,1240,3,1618
1660,15,953,4,1618
1660,51,130,5,1618
1660,19,400,6,1618
1660,29,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,158,1240,3,1618
1630,18,953,4,1618
1630,47,130,5,1618
1630,19,400,6,1618
1630,29,210,7,1618
1630,61,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,162,1240,3,1618
1660,24,953,4,1618
1660,51,130,5,1618
1660,25,400,6,1618
1660,28,210,7,1618
1660,60,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,169,1240,3,1618
1630,29,953,4,1618
1630,57,130,5,1618
1630,31,400,6,1618
1630,28,210,7,1618
1630,59,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,178,1240,3,1618
1660,28,953,4,1618
1660,54,130,5,1618
1660,35,400,6,1618
1660,27,210,7,1618
1660,58,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,181,1240,3,1618
1630,35,953,4,1618
1630,60,130,5,1618
1630,45,400,6,1618
1630,29,210,7,1618
1630,56,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,178,1240,3,1618
1660,45,953,4,1618
1660,58,130,5,1618
1660,53,400,6,1618
1660,30,210,7,1618
1660,54,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,167,1240,3,1618
1630,56,953,4,1618
1630,54,130,5,1618
1630,62,400,6,1618
1630,31,210,7,1618
1630,54,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,169,1240,3,1618
1660,65,953,4,1618
1660,58,130,5,1618
1660,67,400,6,1618
1660,30,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,178,1240,3,1618
1630,71,953,4,1618
1630,59,130,5,1618
1630,62,400,6,1618
1630,30,210,7,1618
1630,61,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,165,1240,3,1618
1660,79,953,4,1618
1660,58,130,5,1618
1660,57,400,6,1618
1660,34,210,7,1618
1660,62,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,162,1240,3,1618
1630,85,953,4,1618
1630,52,130,5,1618
1630,55,400,6,1618
1630,36,210,7,1618
1630,59,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,172,1240,3,1618
1660,97,953,4,1618
1660,50,130,5,1618
1660,48,400,6,1618
1660,39,210,7,1618
1660,55,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,174,1240,3,1618
1630,90,953,4,1618
1630,49,130,5,1618
1630,48,400,6,1618
1630,37,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,161,1240,3,1618
1660,85,953,4,1618
1660,47,130,5,1618
1660,46,400,6,1618
1660,41,210,7,1618
1660,59,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,162,1240,3,1618
1630,83,953,4,1618
1630,44,130,5,1618
1630,50,400,6,1618
1630,45,210,7,1618
1630,62,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,74,953,4,1618
1660,56,130,5,1618
1660,49,400,6,1618
1660,40,210,7,1618
1660,58,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,159,1240,3,1618
1630,81,953,4,1618
1630,60,130,5,1618
1630,41,400,6,1618
1630,38,210,7,1618
1630,55,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,155,1240,3,1618
1660,81,953,4,1618
1660,50,130,5,1618
1660,40,400,6,1618
1660,36,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,160,1240,3,1618
1630,79,953,4,1618
1630,53,130,5,1618
1630,43,400,6,1618
1630,35,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,158,1240,3,1618
1660,82,953,4,1618
1660,53,130,5,1618
1660,40,400,6,1618
1660,32,210,7,1618
1660,63,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,164,1240,3,1618
1630,104,953,4,1618
1630,66,130,5,1618
1630,42,400,6,1618
1630,33,210,7,1618
1630,65,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,162,1240,3,1618
1660,117,953,4,1618
1660,68,130,5,1618
1660,46,400,6,1618
1660,35,210,7,1618
1660,63,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,164,1240,3,1618
1630,130,953,4,1618
1630,79,130,5,1618
1630,49,400,6,1618
1630,41,210,7,1618
1630,67,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,168,1240,3,1618
1660,126,953,4,1618
1660,82,130,5,1618
1660,44,400,6,1618
1660,40,210,7,1618
1660,69,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,174,1240,3,1618
1630,136,953,4,1618
1630,83,130,5,1618
1630,43,400,6,1618
1630,41,210,7,1618
1630,66,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,175,1240,3,1618
1660,142,953,4,1618
1660,88,130,5,1618
1660,38,400,6,1618
1660,42,210,7,1618
1660,72,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,182,1240,3,1618
1630,161,953,4,1618
1630,83,130,5,1618
1630,34,400,6,1618
1630,40,210,7,1618
1630,63,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,176,1240,3,1618
1660,149,953,4,1618
1660,80,130,5,1618
1660,36,400,6,1618
1660,34,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,178,1240,3,1618
1630,145,953,4,1618
1630,79,130,5,1618
1630,34,400,6,1618
1630,35,210,7,1618
1630,60,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,179,1240,3,1618
1660,130,953,4,1618
1660,74,130,5,1618
1660,35,400,6,1618
1660,35,210,7,1618
1660,58,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,180,1240,3,1618
1630,125,953,4,1618
1630,70,130,5,1618
1630,36,400,6,1618
1630,29,210,7,1618
1630,59,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,177,1240,3,1618
1660,102,953,4,1618
1660,67,130,5,1618
1660,34,400,6,1618
1660,27,210,7,1618
1660,57,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,175,1240,3,1618
1630,53,953,4,1618
1630,64,130,5,1618
1630,34,400,6,1618
1630,27,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,177,1240,3,1618
1660,21,953,4,1618
1660,63,130,5,1618
1660,33,400,6,1618
1660,27,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,176,1240,3,1618
1630,13,953,4,1618
1630,62,130,5,1618
1630,33,400,6,1618
1630,27,210,7,1618
1630,56,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,176,1240,3,1618
1660,12,953,4,1618
1660,60,130,5,1618
1660,33,400,6,1618
1660,27,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,175,1240,3,1618
1630,12,953,4,1618
1630,57,130,5,1618
1630,33,400,6,1618
1630,27,210,7,1618
1630,56,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,175,1240,3,1618
1660,12,953,4,1618
1660,53,130,5,1618
1660,33,400,6,1618
1660,27,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,175,1240,3,1618
1630,12,953,4,1618
1630,52,130,5,1618
1630,33,400,6,1618
1630,27,210,7,1618
1630,58,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,174,1240,3,1618
1660,12,953,4,1618
1660,53,130,5,1618
1660,33,400,6,1618
1660,27,210,7,1618
1660,57,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,174,1240,3,1618
1630,12,953,4,1618
1630,54,130,5,1618
1630,33,400,6,1618
1630,27,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,174,1240,3,1618
1660,12,953,4,1618
1660,54,130,5,1618
1660,33,400,6,1618
1660,27,210,7,1618
1660,57,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,175,1240,3,1618
1630,12,953,4,1618
1630,53,130,5,1618
1630,33,400,6,1618
1630,27,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,177,1240,3,1618
1660,13,953,4,1618
1660,50,130,5,1618
1660,33,400,6,1618
1660,26,210,7,1618
1660,59,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,180,1240,3,1618
1630,15,953,4,1618
1630,49,130,5,1618
1630,34,400,6,1618
1630,26,210,7,1618
1630,59,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,191,1240,3,1618
1660,16,953,4,1618
1660,46,130,5,1618
1660,34,400,6,1618
1660,29,210,7,1618
1660,61,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,198,1240,3,1618
1630,21,953,4,1618
1630,42,130,5,1618
1630,35,400,6,1618
1630,29,210,7,1618
1630,65,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,212,1240,3,1618
1660,38,953,4,1618
1660,41,130,5,1618
1660,37,400,6,1618
1660,31,210,7,1618
1660,71,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,239,1240,3,1618
1630,63,953,4,1618
1630,46,130,5,1618
1630,43,400,6,1618
1630,37,210,7,1618
1630,88,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,271,1240,3,1618
1660,85,953,4,1618
1660,56,130,5,1618
1660,52,400,6,1618
1660,45,210,7,1618
1660,103,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,299,1240,3,1618
1630,111,953,4,1618
1630,65,130,5,1618
1630,69,400,6,1618
1630,46,210,7,1618
1630,142,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,312,1240,3,1618
1660,139,953,4,1618
1660,75,130,5,1618
1660,94,400,6,1618
1660,47,210,7,1618
1660,190,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,329,1240,3,1618
1630,252,953,4,1618
1630,102,130,5,1618
1630,144,400,6,1618
1630,49,210,7,1618
1630,268,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,366,1240,3,1618
1660,490,953,4,1618
1660,130,130,5,1618
1660,242,400,6,1618
1660,50,210,7,1618
1660,395,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,410,1240,3,1618
1630,655,953,4,1618
1630,135,130,5,1618
1630,328,400,6,1618
1630,56,210,7,1618
1630,514,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,436,1240,3,1618
1660,788,953,4,1618
1660,136,130,5,1618
1660,371,400,6,1618
1660,60,210,7,1618
1660,624,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,468,1240,3,1618
1630,890,953,4,1618
1630,137,130,5,1618
1630,377,400,6,1618
1630,67,210,7,1618
1630,682,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,506,1240,3,1618
1660,953,953,4,1618
1660,139,130,5,1618
1660,377,400,6,1618
1660,70,210,7,1618
1660,654,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,528,1240,3,1618
1630,953,953,4,1618
1630,143,130,5,1618
1630,377,400,6,1618
1630,78,210,7,1618
1630,681,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,530,1240,3,1618
1660,953,953,4,1618
1660,136,130,5,1618
1660,378,400,6,1618
1660,81,210,7,1618
1660,672,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,523,1240,3,1618
1630,942,953,4,1618
1630,139,130,5,1618
1630,376,400,6,1618
1630,89,210,7,1618
1630,679,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,499,1240,3,1618
1660,930,953,4,1618
1660,133,130,5,1618
1660,361,400,6,1618
1660,79,210,7,1618
1660,640,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,484,1240,3,1618
1630,881,953,4,1618
1630,130,130,5,1618
1630,354,400,6,1618
1630,69,210,7,1618
1630,615,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,450,1240,3,1618
1660,816,953,4,1618
1660,128,130,5,1618
1660,316,400,6,1618
1660,64,210,7,1618
1660,565,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,434,1240,3,1618
1630,772,953,4,1618
1630,130,130,5,1618
1630,288,400,6,1618
1630,57,210,7,1618
1630,528,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,400,1240,3,1618
1660,675,953,4,1618
1660,131,130,5,1618
1660,243,400,6,1618
1660,48,210,7,1618
1660,460,700,8,1618
1630,391,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,385,1240,3,1618
1630,557,953,4,1618
1630,129,130,5,1618
1630,226,400,6,1618
1630,40,210,7,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,363,1240,3,1618
1660,476,953,4,1618
1660,136,130,5,1618
1660,189,400,6,1618
1660,38,210,7,1618
1660,321,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,344,1240,3,1618
1630,421,953,4,1618
1630,127,130,5,1618
1630,174,400,6,1618
1630,39,210,7,1618
1630,273,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,326,1240,3,1618
1660,363,953,4,1618
1660,127,130,5,1618
1660,138,400,6,1618
1660,39,210,7,1618
1660,218,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,361,1240,3,1618
1630,296,953,4,1618
1630,112,130,5,1618
1630,114,400,6,1618
1630,36,210,7,1618
1630,191,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,437,1240,3,1618
1660,204,953,4,1618
1660,109,130,5,1618
1660,102,400,6,1618
1660,34,210,7,1618
1660,158,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,456,1240,3,1618
1630,174,953,4,1618
1630,108,130,5,1618
1630,72,400,6,1618
1630,33,210,7,1618
1630,98,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,444,1240,3,1618
1660,168,953,4,1618
1660,98,130,5,1618
1660,45,400,6,1618
1660,33,210,7,1618
1660,72,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,438,1240,3,1618
1630,181,953,4,1618
1630,95,130,5,1618
1630,40,400,6,1618
1630,30,210,7,1618
1630,66,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,430,1240,3,1618
1660,150,953,4,1618
1660,94,130,5,1618
1660,31,400,6,1618
1660,31,210,7,1618
1660,62,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,435,1240,3,1618
1630,145,953,4,1618
1630,97,130,5,1618
1630,24,400,6,1618
1630,30,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,381,1240,3,1618
1660,133,953,4,1618
1660,99,130,5,1618
1660,20,400,6,1618
1660,30,210,7,1618
1660,51,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,249,1240,3,1618
1630,125,953,4,1618
1630,99,130,5,1618
1630,19,400,6,1618
1630,30,210,7,1618
1630,49,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,244,1240,3,1618
1660,100,953,4,1618
1660,106,130,5,1618
1660,19,400,6,1618
1660,29,210,7,1618
1660,50,700,8,1618
1630,50,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,238,1240,3,1618
1630,70,953,4,1618
1630,99,130,5,1618
1630,18,400,6,1618
1630,28,210,7,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,234,1240,3,1618
1660,42,953,4,1618
1660,98,130,5,1618
1660,16,400,6,1618
1660,26,210,7,1618
1660,50,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,235,1240,3,1618
1630,42,953,4,1618
1630,92,130,5,1618
1630,16,400,6,1618
1630,26,210,7,1618
1630,49,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,235,1240,3,1618
1660,15,953,4,1618
1660,92,130,5,1618
1660,16,400,6,1618
1660,26,210,7,1618
1660,49,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,236,1240,3,1618
1630,15,953,4,1618
1630,92,130,5,1618
1630,16,400,6,1618
1630,26,210,7,1618
1630,51,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,235,1240,3,1618
1660,15,953,4,1618
1660,93,130,5,1618
1660,16,400,6,1618
1660,26,210,7,1618
1660,51,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,235,1240,3,1618
1630,15,953,4,1618
1630,93,130,5,1618
1630,16,400,6,1618
1630,26,210,7,1618
1630,51,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,235,1240,3,1618
1660,14,953,4,1618
1660,91,130,5,1618
1660,16,400,6,1618
1660,26,210,7,1618
1660,50,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,235,1240,3,1618
1630,15,953,4,1618
1630,85,130,5,1618
1630,16,400,6,1618
1630,25,210,7,1618
1630,50,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,235,1240,3,1618
1660,15,953,4,1618
1660,83,130,5,1618
1660,16,400,6,1618
1660,25,210,7,1618
1660,53,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,236,1240,3,1618
1630,15,953,4,1618
1630,81,130,5,1618
1630,16,400,6,1618
1630,25,210,7,1618
1630,53,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,236,1240,3,1618
1660,15,953,4,1618
1660,71,130,5,1618
1660,16,400,6,1618
1660,25,210,7,1618
1660,53,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,235,1240,3,1618
1630,16,953,4,1618
1630,71,130,5,1618
1630,16,400,6,1618
1630,25,210,7,1618
1630,52,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,233,1240,3,1618
1660,16,953,4,1618
1660,69,130,5,1618
1660,16,400,6,1618
1660,25,210,7,1618
1660,52,700,8,1618
1630,52,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,234,1240,3,1618
1630,18,953,4,1618
1630,65,130,5,1618
1630,16,400,6,1618
1630,23,210,7,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,240,1240,3,1618
1660,20,953,4,1618
1660,66,130,5,1618
1660,16,400,6,1618
1660,23,210,7,1618
1660,52,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,249,1240,3,1618
1630,22,953,4,1618
1630,68,130,5,1618
1630,17,400,6,1618
1630,24,210,7,1618
1630,57,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,273,1240,3,1618
1660,25,953,4,1618
1660,68,130,5,1618
1660,19,400,6,1618
1660,24,210,7,1618
1660,56,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,280,1240,3,1618
1630,31,953,4,1618
1630,73,130,5,1618
1630,26,400,6,1618
1630,24,210,7,1618
1630,76,700,8,1618
1660,0,65,1,1618
1660,0,512,2,1618
1660,286,1240,3,1618
1660,51,953,4,1618
1660,81,130,5,1618
1660,36,400,6,1618
1660,23,210,7,1618
1660,100,700,8,1618
1630,0,65,1,1618
1630,0,512,2,1618
1630,281,1240,3,1618
